t,rpm,rpm_x1000,speed_mph,coolant_c,avg_speed_mph,distance_miles,accel_g,inst_fuel_consumption
0.000000,1653.0,1.7,34.0,86.0,,,-0.011156827160701245,
0.100000,1653.0,1.7,34.0,86.0,,,-0.011156827160701245,
0.200000,1653.0,1.7,34.0,86.0,,,-0.011156827160701245,
0.300000,1734.0,1.7,34.0,86.0,34.0,0.0029958136666666667,-0.011156731337314566,
0.400000,1734.0,1.7,34.0,86.0,34.0,0.0029958136666666667,-0.011156731337314566,
0.500000,1734.0,1.7,34.0,86.0,34.0,0.0029958136666666667,-0.011156731337314566,
0.600000,1856.0,1.9,37.0,86.0,35.341187612466605,0.005631719361111111,-0.012141920501589456,
0.700000,1856.0,1.9,37.0,86.0,35.341187612466605,0.005631719361111111,-0.012141920501589456,
0.800000,1856.0,1.9,37.0,86.0,35.341187612466605,0.005631719361111111,-0.012141920501589456,
0.900000,1856.0,1.9,37.0,86.0,35.341187612466605,0.005631719361111111,-0.012141920501589456,
1.000000,1703.0,1.7,37.0,86.0,36.01182452639589,0.009633147055555555,-0.012143056325025589,
1.100000,1703.0,1.7,37.0,86.0,36.01182452639589,0.009633147055555555,-0.012143056325025589,
1.200000,1703.0,1.7,37.0,86.0,36.01182452639589,0.009633147055555555,-0.012143056325025589,
1.300000,1507.0,1.5,37.0,86.0,36.24610424519984,0.012708876888888889,0.6511741907890889,
1.400000,1507.0,1.5,37.0,86.0,36.24610424519984,0.012708876888888889,0.6511741907890889,
1.500000,1507.0,1.5,37.0,86.0,36.24610424519984,0.012708876888888889,0.6511741907890889,
1.600000,1507.0,1.5,37.0,86.0,36.24610424519984,0.012708876888888889,0.6511741907890889,
1.700000,1527.0,1.5,37.0,86.0,36.40957976989895,0.016300899583333334,0.6129048589013336,
1.800000,1527.0,1.5,37.0,86.0,36.40957976989895,0.016300899583333334,0.6129048589013336,
1.900000,1527.0,1.5,37.0,86.0,36.40957976989895,0.016300899583333334,0.6129048589013336,
2.000000,1543.0,1.5,37.0,86.0,36.510998647400235,0.019736529444444446,0.0,
2.100000,1543.0,1.5,37.0,86.0,36.510998647400235,0.019736529444444446,0.0,
2.200000,1543.0,1.5,37.0,86.0,36.510998647400235,0.019736529444444446,0.0,
2.300000,1558.0,1.6,39.0,86.0,36.83988975377445,0.022946402777777777,0.4299083822246641,
2.400000,1558.0,1.6,39.0,86.0,36.83988975377445,0.022946402777777777,0.4299083822246641,
2.500000,1558.0,1.6,39.0,86.0,36.83988975377445,0.022946402777777777,0.4299083822246641,
2.600000,1574.0,1.6,39.0,86.0,37.05945155199107,0.02569488661111111,0.45042577442221393,
2.700000,1574.0,1.6,39.0,86.0,37.05945155199107,0.02569488661111111,0.45042577442221393,
2.800000,1608.0,1.6,39.0,86.0,37.240549267704324,0.028478110777777777,0.48763159518806704,
2.900000,1608.0,1.6,39.0,86.0,37.240549267704324,0.028478110777777777,0.48763159518806704,
3.000000,1608.0,1.6,39.0,86.0,37.240549267704324,0.028478110777777777,0.48763159518806704,
3.100000,1629.0,1.6,41.0,87.0,37.62327629321993,0.03203174363888889,0.9997277441434375,
3.200000,1629.0,1.6,41.0,87.0,37.62327629321993,0.03203174363888889,0.9997277441434375,
3.300000,1629.0,1.6,41.0,87.0,37.62327629321993,0.03203174363888889,0.9997277441434375,
3.400000,1656.0,1.7,41.0,87.0,37.89666538450052,0.035106851833333334,0.5098596402297815,
3.500000,1656.0,1.7,41.0,87.0,37.89666538450052,0.035106851833333334,0.5098596402297815,
3.600000,1656.0,1.7,41.0,87.0,37.89666538450052,0.035106851833333334,0.5098596402297815,
3.700000,1669.0,1.7,41.0,87.0,38.12075744805982,0.03806297802777778,0.5065102214623759,
3.800000,1669.0,1.7,41.0,87.0,38.12075744805982,0.03806297802777778,0.5065102214623759,
3.900000,1669.0,1.7,41.0,87.0,38.12075744805982,0.03806297802777778,0.5065102214623759,
4.000000,1691.0,1.7,41.0,87.0,38.34017705146552,0.04144010816666667,0.48726237200823463,
4.100000,1691.0,1.7,41.0,87.0,38.34017705146552,0.04144010816666667,0.48726237200823463,
4.200000,1692.0,1.7,43.0,87.0,38.62955955168563,0.04451749633333334,0.5068962063005921,
4.300000,1692.0,1.7,43.0,87.0,38.62955955168563,0.04451749633333334,0.5068962063005921,
4.400000,1692.0,1.7,43.0,87.0,38.62955955168563,0.04451749633333334,0.5068962063005921,
4.500000,1692.0,1.7,43.0,87.0,38.62955955168563,0.04451749633333334,0.5068962063005921,
4.600000,1692.0,1.7,43.0,87.0,38.62955955168563,0.04451749633333334,0.5068962063005921,
4.700000,1696.0,1.7,45.0,87.0,39.255979415955025,0.05017302258333334,0.8796705746295846,
4.800000,1696.0,1.7,45.0,87.0,39.255979415955025,0.05017302258333334,0.8796705746295846,
4.900000,1696.0,1.7,45.0,87.0,39.255979415955025,0.05017302258333334,0.8796705746295846,
5.000000,1678.0,1.7,45.0,87.0,39.67716347766017,0.054724011333333336,0.8084268147575244,
5.100000,1678.0,1.7,45.0,87.0,39.67716347766017,0.054724011333333336,0.8084268147575244,
5.200000,1678.0,1.7,45.0,87.0,39.67716347766017,0.054724011333333336,0.8084268147575244,
5.300000,1678.0,1.7,45.0,87.0,39.67716347766017,0.054724011333333336,0.8084268147575244,
5.400000,1808.0,1.8,45.0,87.0,40.045722338788096,0.05934118633333334,0.7706425448768466,
5.500000,1808.0,1.8,45.0,87.0,40.045722338788096,0.05934118633333334,0.7706425448768466,
5.600000,1808.0,1.8,45.0,87.0,40.045722338788096,0.05934118633333334,0.7706425448768466,
5.700000,1923.0,1.9,45.0,87.0,40.316212000328846,0.06319212008333333,0.37277896985036757,
5.800000,1923.0,1.9,45.0,87.0,40.316212000328846,0.06319212008333333,0.37277896985036757,
5.900000,1923.0,1.9,45.0,87.0,40.316212000328846,0.06319212008333333,0.37277896985036757,
6.000000,2006.0,2.0,47.0,87.0,40.6402256700005,0.06694532858333332,0.41558256759128387,
6.100000,2006.0,2.0,47.0,87.0,40.6402256700005,0.06694532858333332,0.41558256759128387,
6.200000,2006.0,2.0,47.0,87.0,40.6402256700005,0.06694532858333332,0.41558256759128387,
6.300000,1997.0,2.0,47.0,87.0,40.90324379036406,0.07028534702777776,0.45562952974348664,
6.400000,1997.0,2.0,47.0,87.0,40.90324379036406,0.07028534702777776,0.45562952974348664,
6.500000,2004.0,2.0,47.0,87.0,41.1421737070753,0.07357946344444444,0.5000909215304434,
6.600000,2004.0,2.0,47.0,87.0,41.1421737070753,0.07357946344444444,0.5000909215304434,
6.700000,2004.0,2.0,47.0,87.0,41.1421737070753,0.07357946344444444,0.5000909215304434,
6.800000,2000.0,2.0,47.0,87.0,41.39939240883481,0.07743988416666665,0.5108410743890961,
6.900000,2000.0,2.0,47.0,87.0,41.39939240883481,0.07743988416666665,0.5108410743890961,
7.000000,2000.0,2.0,47.0,87.0,41.39939240883481,0.07743988416666665,0.5108410743890961,
7.100000,1992.0,2.0,47.0,87.0,41.60236406554423,0.0807458654722222,0.0,
7.200000,1992.0,2.0,47.0,87.0,41.60236406554423,0.0807458654722222,0.0,
7.300000,2003.0,2.0,49.0,87.0,41.88670798257848,0.08454751141666665,0.5139927167026447,
7.400000,2003.0,2.0,49.0,87.0,41.88670798257848,0.08454751141666665,0.5139927167026447,
7.500000,2003.0,2.0,49.0,87.0,41.88670798257848,0.08454751141666665,0.5139927167026447,
7.600000,2015.0,2.0,49.0,87.0,42.12669874307659,0.08800093477777776,0.5183297359176342,
7.700000,2015.0,2.0,49.0,87.0,42.12669874307659,0.08800093477777776,0.5183297359176342,
7.800000,2026.0,2.0,49.0,87.0,42.34888747242672,0.09142036438888887,0.5320686105027173,
7.900000,2026.0,2.0,49.0,87.0,42.34888747242672,0.09142036438888887,0.5320686105027173,
8.000000,2026.0,2.0,49.0,87.0,42.34888747242672,0.09142036438888887,0.5320686105027173,
8.100000,2035.0,2.0,49.0,87.0,42.56553887785978,0.09498197430555554,0.5345817227856126,
8.200000,2035.0,2.0,49.0,87.0,42.56553887785978,0.09498197430555554,0.5345817227856126,
8.300000,2014.0,2.0,49.0,87.0,42.756521462890284,0.09832659044444443,0.0,
8.400000,2014.0,2.0,49.0,87.0,42.756521462890284,0.09832659044444443,0.0,
8.500000,2014.0,2.0,49.0,87.0,42.756521462890284,0.09832659044444443,0.0,
8.600000,1964.0,2.0,49.0,87.0,42.95427029272603,0.10201237452777777,0.0,
8.700000,1964.0,2.0,49.0,87.0,42.95427029272603,0.10201237452777777,0.0,
8.800000,1964.0,2.0,49.0,87.0,42.95427029272603,0.10201237452777777,0.0,
8.900000,1922.0,1.9,52.0,88.0,43.22903234158616,0.10588102141666665,0.800763864665782,
9.000000,1922.0,1.9,52.0,88.0,43.22903234158616,0.10588102141666665,0.800763864665782,
9.100000,1922.0,1.9,52.0,88.0,43.22903234158616,0.10588102141666665,0.800763864665782,
9.200000,1922.0,1.9,52.0,88.0,43.22903234158616,0.10588102141666665,0.800763864665782,
9.300000,1908.0,1.9,52.0,88.0,43.58834660923096,0.11132152430555554,0.7164167060122721,
9.400000,1908.0,1.9,52.0,88.0,43.58834660923096,0.11132152430555554,0.7164167060122721,
9.500000,1908.0,1.9,52.0,88.0,43.58834660923096,0.11132152430555554,0.7164167060122721,
9.600000,1757.0,1.8,52.0,88.0,43.89008151880267,0.11626259608333332,0.6663428240541762,
9.700000,1757.0,1.8,52.0,88.0,43.89008151880267,0.11626259608333332,0.6663428240541762,
9.800000,1757.0,1.8,52.0,88.0,43.89008151880267,0.11626259608333332,0.6663428240541762,
9.900000,1556.0,1.6,52.0,88.0,44.13220884680241,0.12050164041666665,0.6451454405558862,
10.000000,1556.0,1.6,52.0,88.0,44.13220884680241,0.12050164041666665,0.6451454405558862,
10.100000,1556.0,1.6,52.0,88.0,44.13220884680241,0.12050164041666665,0.6451454405558862,
10.200000,1569.0,1.6,54.0,88.0,44.44971889743745,0.12540362991666665,0.4141828843909787,
10.300000,1569.0,1.6,54.0,88.0,44.44971889743745,0.12540362991666665,0.4141828843909787,
10.400000,1569.0,1.6,54.0,88.0,44.44971889743745,0.12540362991666665,0.4141828843909787,
10.500000,1590.0,1.6,54.0,88.0,44.725440937379744,0.12993274191666665,0.4366584401963168,
10.600000,1590.0,1.6,54.0,88.0,44.725440937379744,0.12993274191666665,0.4366584401963168,
10.700000,1590.0,1.6,54.0,88.0,44.725440937379744,0.12993274191666665,0.4366584401963168,
10.800000,1589.0,1.6,54.0,88.0,44.99190734261545,0.13457326941666664,0.4505060209769299,
10.900000,1589.0,1.6,54.0,88.0,44.99190734261545,0.13457326941666664,0.4505060209769299,
11.000000,1589.0,1.6,54.0,88.0,44.99190734261545,0.13457326941666664,0.4505060209769299,
11.100000,1592.0,1.6,56.0,88.0,45.25835228866225,0.13872805874999997,0.9236570393801087,
11.200000,1592.0,1.6,56.0,88.0,45.25835228866225,0.13872805874999997,0.9236570393801087,
11.300000,1592.0,1.6,56.0,88.0,45.25835228866225,0.13872805874999997,0.9236570393801087,
11.400000,1587.0,1.6,56.0,88.0,45.508640275718136,0.14282313341666664,0.4864002821588581,
11.500000,1587.0,1.6,56.0,88.0,45.508640275718136,0.14282313341666664,0.4864002821588581,
11.600000,1587.0,1.6,56.0,88.0,45.508640275718136,0.14282313341666664,0.4864002821588581,
11.700000,1581.0,1.6,56.0,88.0,45.780954236742836,0.14750643674999997,0.48839018390430056,
11.800000,1581.0,1.6,56.0,88.0,45.780954236742836,0.14750643674999997,0.48839018390430056,
11.900000,1592.0,1.6,56.0,88.0,46.00449006007141,0.15154155563888885,0.5081049548911535,
12.000000,1592.0,1.6,56.0,88.0,46.00449006007141,0.15154155563888885,0.5081049548911535,
12.100000,1592.0,1.6,56.0,88.0,46.00449006007141,0.15154155563888885,0.5081049548911535,
12.200000,1598.0,1.6,58.0,88.0,46.27334017075877,0.15592177041666663,0.509988023645248,
12.300000,1598.0,1.6,58.0,88.0,46.27334017075877,0.15592177041666663,0.509988023645248,
12.400000,1598.0,1.6,58.0,88.0,46.27334017075877,0.15592177041666663,0.509988023645248,
12.500000,1618.0,1.6,60.0,88.0,46.58993347771263,0.1606948420833333,1.015018219729297,
12.600000,1618.0,1.6,60.0,88.0,46.58993347771263,0.1606948420833333,1.015018219729297,
12.700000,1646.0,1.6,60.0,88.0,46.88201063853731,0.16530261874999996,1.0407743327731054,
12.800000,1646.0,1.6,60.0,88.0,46.88201063853731,0.16530261874999996,1.0407743327731054,
12.900000,1646.0,1.6,60.0,88.0,46.88201063853731,0.16530261874999996,1.0407743327731054,
13.000000,1646.0,1.6,60.0,88.0,46.88201063853731,0.16530261874999996,1.0407743327731054,
13.100000,1657.0,1.7,60.0,88.0,47.2118266872175,0.17075879041666664,0.9549703134585963,
13.200000,1657.0,1.7,60.0,88.0,47.2118266872175,0.17075879041666664,0.9549703134585963,
13.300000,1657.0,1.7,60.0,88.0,47.2118266872175,0.17075879041666664,0.9549703134585963,
13.400000,1654.0,1.7,60.0,88.0,47.54451615771789,0.17655523874999998,0.45360175670888336,
13.500000,1654.0,1.7,60.0,88.0,47.54451615771789,0.17655523874999998,0.45360175670888336,
13.600000,1654.0,1.7,60.0,88.0,47.54451615771789,0.17655523874999998,0.45360175670888336,
13.700000,1696.0,1.7,62.0,88.0,47.881571527984285,0.18205174541666666,0.43210847346913606,
13.800000,1696.0,1.7,62.0,88.0,47.881571527984285,0.18205174541666666,0.43210847346913606,
13.900000,1696.0,1.7,62.0,88.0,47.881571527984285,0.18205174541666666,0.43210847346913606,
14.000000,1696.0,1.7,62.0,88.0,47.881571527984285,0.18205174541666666,0.43210847346913606,
14.100000,1626.0,1.6,62.0,88.0,48.21975104180044,0.1878368121388889,0.41138504830092426,
14.200000,1626.0,1.6,62.0,88.0,48.21975104180044,0.1878368121388889,0.41138504830092426,
14.300000,1626.0,1.6,62.0,88.0,48.21975104180044,0.1878368121388889,0.41138504830092426,
14.400000,1470.0,1.5,62.0,88.0,48.51882809458424,0.19319481425,0.4247923929129812,
14.500000,1470.0,1.5,62.0,88.0,48.51882809458424,0.19319481425,0.4247923929129812,
14.600000,1470.0,1.5,62.0,88.0,48.51882809458424,0.19319481425,0.4247923929129812,
14.700000,1527.0,1.5,62.0,88.0,48.814411393189985,0.19872904447222223,0.43020976692671725,
14.800000,1527.0,1.5,62.0,88.0,48.814411393189985,0.19872904447222223,0.43020976692671725,
14.900000,1527.0,1.5,62.0,88.0,48.814411393189985,0.19872904447222223,0.43020976692671725,
15.000000,1614.0,1.6,64.0,88.0,49.13130945183875,0.20428220358333335,0.43810955551551234,
15.100000,1614.0,1.6,64.0,88.0,49.13130945183875,0.20428220358333335,0.43810955551551234,
15.200000,1614.0,1.6,64.0,88.0,49.13130945183875,0.20428220358333335,0.43810955551551234,
15.300000,1615.0,1.6,64.0,88.0,49.377943484227714,0.20877065691666669,0.4624750132843635,
15.400000,1615.0,1.6,64.0,88.0,49.377943484227714,0.20877065691666669,0.4624750132843635,
15.500000,1615.0,1.6,64.0,88.0,49.377943484227714,0.20877065691666669,0.4624750132843635,
15.600000,1620.0,1.6,64.0,88.0,49.64778537732969,0.21385818580555557,0.477045628183558,
15.700000,1620.0,1.6,64.0,88.0,49.64778537732969,0.21385818580555557,0.477045628183558,
15.800000,1620.0,1.6,64.0,88.0,49.64778537732969,0.21385818580555557,0.477045628183558,
15.900000,1617.0,1.6,64.0,88.0,49.9224925026699,0.21923778758333334,0.48332664215929927,
16.000000,1617.0,1.6,64.0,88.0,49.9224925026699,0.21923778758333334,0.48332664215929927,
16.100000,1621.0,1.6,64.0,88.0,50.14159388694281,0.22368134669444445,0.0,
16.200000,1621.0,1.6,64.0,88.0,50.14159388694281,0.22368134669444445,0.0,
16.300000,1621.0,1.6,64.0,88.0,50.14159388694281,0.22368134669444445,0.0,
16.400000,1621.0,1.6,64.0,88.0,50.4123468321489,0.22937040447222223,0.0,
16.500000,1621.0,1.6,64.0,88.0,50.4123468321489,0.22937040447222223,0.0,
16.600000,1621.0,1.6,64.0,88.0,50.4123468321489,0.22937040447222223,0.0,
16.700000,1616.0,1.6,64.0,88.0,50.629032568532075,0.23408938225,0.0,
16.800000,1616.0,1.6,64.0,88.0,50.629032568532075,0.23408938225,0.0,
16.900000,1616.0,1.6,64.0,88.0,50.629032568532075,0.23408938225,0.0,
17.000000,1616.0,1.6,64.0,88.0,50.629032568532075,0.23408938225,0.0,
17.100000,1722.0,1.7,64.0,88.0,50.958311683145894,0.24156061780555557,0.0,
17.200000,1722.0,1.7,64.0,88.0,50.958311683145894,0.24156061780555557,0.0,
17.300000,1722.0,1.7,64.0,88.0,50.958311683145894,0.24156061780555557,0.0,
17.400000,1722.0,1.7,64.0,88.0,50.958311683145894,0.24156061780555557,0.0,
17.500000,1748.0,1.7,64.0,88.0,51.20745852120784,0.24746928625,0.0,
17.600000,1748.0,1.7,64.0,88.0,51.20745852120784,0.24746928625,0.0,
17.700000,1748.0,1.7,64.0,88.0,51.20745852120784,0.24746928625,0.0,
17.800000,1727.0,1.7,64.0,88.0,51.43627897551282,0.2531023493611111,0.0,
17.900000,1727.0,1.7,64.0,88.0,51.43627897551282,0.2531023493611111,0.0,
18.000000,1727.0,1.7,64.0,88.0,51.43627897551282,0.2531023493611111,0.0,
18.100000,1741.0,1.7,64.0,88.0,51.646842645713406,0.25847034402777774,0.0,
18.200000,1741.0,1.7,64.0,88.0,51.646842645713406,0.25847034402777774,0.0,
18.300000,1741.0,1.7,64.0,88.0,51.646842645713406,0.25847034402777774,0.0,
18.400000,1750.0,1.8,64.0,88.0,51.83981013878829,0.26355300002777776,0.0,
18.500000,1750.0,1.8,64.0,88.0,51.83981013878829,0.26355300002777776,0.0,
18.600000,1750.0,1.8,63.0,88.0,51.99154235107264,0.26796765152777774,-0.24065409243258007,
18.700000,1750.0,1.8,63.0,88.0,51.99154235107264,0.26796765152777774,-0.24065409243258007,
18.800000,1750.0,1.8,63.0,88.0,51.99154235107264,0.26796765152777774,-0.24065409243258007,
18.900000,1751.0,1.8,63.0,88.0,52.16002399191807,0.27301443277777776,-0.2513603572261005,
19.000000,1751.0,1.8,63.0,88.0,52.16002399191807,0.27301443277777776,-0.2513603572261005,
19.100000,1751.0,1.8,63.0,88.0,52.16002399191807,0.27301443277777776,-0.2513603572261005,
19.200000,1721.0,1.7,65.0,88.0,52.36648768742584,0.27857450930555555,-0.2513603572261005,
19.300000,1721.0,1.7,65.0,88.0,52.36648768742584,0.27857450930555555,-0.2513603572261005,
19.400000,1721.0,1.7,65.0,88.0,52.36648768742584,0.27857450930555555,-0.2513603572261005,
19.500000,1720.0,1.7,65.0,88.0,52.539750947586356,0.2833826929166667,-0.2513603572261005,
19.600000,1720.0,1.7,65.0,88.0,52.539750947586356,0.2833826929166667,-0.2513603572261005,
19.700000,1857.0,1.9,64.0,88.0,52.69863671196998,0.2882357951388889,-0.2513603572261005,
19.800000,1857.0,1.9,64.0,88.0,52.69863671196998,0.2882357951388889,-0.2513603572261005,
19.900000,1857.0,1.9,64.0,88.0,52.69863671196998,0.2882357951388889,-0.2513603572261005,
20.000000,1857.0,1.9,64.0,88.0,52.69863671196998,0.2882357951388889,-0.2513603572261005,
20.100000,2011.0,2.0,62.0,88.0,52.853699491946735,0.29398492769444445,-0.22994761590955679,
20.200000,2011.0,2.0,62.0,88.0,52.853699491946735,0.29398492769444445,-0.22994761590955679,
20.300000,2011.0,2.0,62.0,88.0,52.853699491946735,0.29398492769444445,-0.22994761590955679,
20.400000,1826.0,1.8,62.0,88.0,52.98212895495397,0.29889629041666665,-0.7159266590984626,
20.500000,1826.0,1.8,62.0,88.0,52.98212895495397,0.29889629041666665,-0.7159266590984626,
20.600000,1708.0,1.7,62.0,88.0,53.09304042137107,0.30325170775,-0.7183651044668086,
20.700000,1708.0,1.7,62.0,88.0,53.09304042137107,0.30325170775,-0.7183651044668086,
20.800000,1708.0,1.7,62.0,88.0,53.09304042137107,0.30325170775,-0.7183651044668086,
20.900000,1645.0,1.6,62.0,88.0,53.2118924613988,0.3080409700833333,-0.4772543443031199,
21.000000,1645.0,1.6,62.0,88.0,53.2118924613988,0.3080409700833333,-0.4772543443031199,
21.100000,1645.0,1.6,62.0,88.0,53.2118924613988,0.3080409700833333,-0.4772543443031199,
21.200000,1645.0,1.6,62.0,88.0,53.2118924613988,0.3080409700833333,-0.4772543443031199,
21.300000,1604.0,1.6,61.0,88.0,53.34921381939413,0.3143791073055555,-0.2330565944752424,
21.400000,1604.0,1.6,61.0,88.0,53.34921381939413,0.3143791073055555,-0.2330565944752424,
21.500000,1604.0,1.6,61.0,88.0,53.34921381939413,0.3143791073055555,-0.2330565944752424,
21.600000,1557.0,1.6,61.0,88.0,53.46281140449002,0.3197968104444444,-0.22524473628954436,
21.700000,1557.0,1.6,61.0,88.0,53.46281140449002,0.3197968104444444,-0.22524473628954436,
21.800000,1557.0,1.6,61.0,88.0,53.46281140449002,0.3197968104444444,-0.22524473628954436,
21.900000,1557.0,1.6,61.0,88.0,53.46281140449002,0.3197968104444444,-0.22524473628954436,
22.000000,1547.0,1.5,61.0,88.0,53.58757124579945,0.32593819724999995,-0.21071825305734906,
22.100000,1547.0,1.5,61.0,88.0,53.58757124579945,0.32593819724999995,-0.21071825305734906,
22.200000,1547.0,1.5,61.0,88.0,53.58757124579945,0.32593819724999995,-0.21071825305734906,
22.300000,1546.0,1.5,61.0,88.0,53.71233791661317,0.3322902102777777,-0.20237294910902356,
22.400000,1546.0,1.5,61.0,88.0,53.71233791661317,0.3322902102777777,-0.20237294910902356,
22.500000,1546.0,1.5,61.0,88.0,53.71233791661317,0.3322902102777777,-0.20237294910902356,
22.600000,1539.0,1.5,61.0,88.0,53.800685620529826,0.33692123877777774,0.0,
22.700000,1539.0,1.5,61.0,88.0,53.800685620529826,0.33692123877777774,0.0,
22.800000,1539.0,1.5,61.0,88.0,53.800685620529826,0.33692123877777774,0.0,
22.900000,1541.0,1.5,61.0,88.0,53.89456510702303,0.3419684380833333,0.0,
23.000000,1541.0,1.5,61.0,88.0,53.89456510702303,0.3419684380833333,0.0,
23.100000,1541.0,1.5,61.0,88.0,53.89456510702303,0.3419684380833333,0.0,
23.200000,1538.0,1.5,61.0,88.0,53.97522257525178,0.34641252869444444,0.0,
23.300000,1538.0,1.5,61.0,88.0,53.97522257525178,0.34641252869444444,0.0,
23.400000,1534.0,1.5,60.0,88.0,54.046575764268766,0.35102779702777775,-0.2386131308519572,
23.500000,1534.0,1.5,60.0,88.0,54.046575764268766,0.35102779702777775,-0.2386131308519572,
23.600000,1534.0,1.5,60.0,88.0,54.046575764268766,0.35102779702777775,-0.2386131308519572,
23.700000,1536.0,1.5,60.0,88.0,54.11882349883803,0.35581503036111106,-0.24675929536836952,
23.800000,1536.0,1.5,60.0,88.0,54.11882349883803,0.35581503036111106,-0.24675929536836952,
23.900000,1536.0,1.5,60.0,88.0,54.11882349883803,0.35581503036111106,-0.24675929536836952,
24.000000,1534.0,1.5,62.0,88.0,54.207910958680365,0.36047550663888883,-0.24675929536836952,
24.100000,1534.0,1.5,62.0,88.0,54.207910958680365,0.36047550663888883,-0.24675929536836952,
24.200000,1534.0,1.5,62.0,88.0,54.207910958680365,0.36047550663888883,-0.24675929536836952,
24.300000,1532.0,1.5,61.0,88.0,54.28363899991715,0.36504918497222216,-0.24675929536836952,
24.400000,1532.0,1.5,61.0,88.0,54.28363899991715,0.36504918497222216,-0.24675929536836952,
24.500000,1532.0,1.5,61.0,88.0,54.28363899991715,0.36504918497222216,-0.24675929536836952,
24.600000,1532.0,1.5,61.0,88.0,54.362674182421856,0.3699339039999999,-0.24675929536836952,
24.700000,1532.0,1.5,61.0,88.0,54.362674182421856,0.3699339039999999,-0.24675929536836952,
24.800000,1540.0,1.5,60.0,88.0,54.423678917867356,0.3744006406666666,0.0,
24.900000,1540.0,1.5,60.0,88.0,54.423678917867356,0.3744006406666666,0.0,
25.000000,1540.0,1.5,60.0,88.0,54.423678917867356,0.3744006406666666,0.0,
25.100000,1540.0,1.5,60.0,88.0,54.423678917867356,0.3744006406666666,0.0,
25.200000,1533.0,1.5,60.0,88.0,54.499060328645236,0.38005687399999993,-0.47268305984458714,
25.300000,1533.0,1.5,60.0,88.0,54.499060328645236,0.38005687399999993,-0.47268305984458714,
25.400000,1533.0,1.5,60.0,88.0,54.499060328645236,0.38005687399999993,-0.47268305984458714,
25.500000,1538.0,1.5,60.0,88.0,54.56816496212367,0.38538005733333325,-0.22613732874936684,
25.600000,1538.0,1.5,60.0,88.0,54.56816496212367,0.38538005733333325,-0.22613732874936684,
25.700000,1538.0,1.5,60.0,88.0,54.56816496212367,0.38538005733333325,-0.22613732874936684,
25.800000,1537.0,1.5,60.0,88.0,54.63591110287875,0.39073173233333325,-0.2240464442184802,
25.900000,1537.0,1.5,60.0,88.0,54.63591110287875,0.39073173233333325,-0.2240464442184802,
26.000000,1537.0,1.5,60.0,88.0,54.63591110287875,0.39073173233333325,-0.2240464442184802,
26.100000,1590.0,1.6,60.0,88.0,54.70402024170173,0.39625010233333324,0.0,
26.200000,1590.0,1.6,60.0,88.0,54.70402024170173,0.39625010233333324,0.0,
26.300000,1590.0,1.6,60.0,88.0,54.70402024170173,0.39625010233333324,0.0,
26.400000,1666.0,1.7,60.0,88.0,54.76464237132658,0.4012826306666666,0.0,
26.500000,1666.0,1.7,60.0,88.0,54.76464237132658,0.4012826306666666,0.0,
26.600000,1666.0,1.7,60.0,88.0,54.76464237132658,0.4012826306666666,0.0,
26.700000,1666.0,1.7,60.0,88.0,54.76464237132658,0.4012826306666666,0.0,
26.800000,1681.0,1.7,62.0,88.0,54.8506990381764,0.4067510616666666,0.4383526748560766,
26.900000,1681.0,1.7,62.0,88.0,54.8506990381764,0.4067510616666666,0.4383526748560766,
27.000000,1681.0,1.7,62.0,88.0,54.8506990381764,0.4067510616666666,0.4383526748560766,
27.100000,1700.0,1.7,62.0,88.0,54.93536727237324,0.412261284111111,0.4362977874457877,
27.200000,1700.0,1.7,62.0,88.0,54.93536727237324,0.412261284111111,0.4362977874457877,
27.300000,1632.0,1.6,61.0,88.0,54.99451921114211,0.4167701939999999,0.4362977874457877,
27.400000,1632.0,1.6,61.0,88.0,54.99451921114211,0.4167701939999999,0.4362977874457877,
27.500000,1632.0,1.6,61.0,88.0,54.99451921114211,0.4167701939999999,0.4362977874457877,
27.600000,1579.0,1.6,60.0,88.0,55.04231784118523,0.4211541406666666,0.0,
27.700000,1579.0,1.6,60.0,88.0,55.04231784118523,0.4211541406666666,0.0,
27.800000,1579.0,1.6,60.0,88.0,55.04231784118523,0.4211541406666666,0.0,
27.900000,1580.0,1.6,60.0,88.0,55.10176085061957,0.42672543899999993,-0.47344289767809117,
28.000000,1580.0,1.6,60.0,88.0,55.10176085061957,0.42672543899999993,-0.47344289767809117,
28.100000,1580.0,1.6,60.0,88.0,55.10176085061957,0.42672543899999993,-0.47344289767809117,
28.200000,1540.0,1.5,60.0,88.0,55.15945873417488,0.43226404233333326,-0.4948713169783708,
28.300000,1540.0,1.5,60.0,88.0,55.15945873417488,0.43226404233333326,-0.4948713169783708,
28.400000,1540.0,1.5,60.0,88.0,55.15945873417488,0.43226404233333326,-0.4948713169783708,
28.500000,1504.0,1.5,60.0,88.0,55.20396741297958,0.43662762233333324,-0.23371216673287734,
28.600000,1504.0,1.5,60.0,88.0,55.20396741297958,0.43662762233333324,-0.23371216673287734,
28.700000,1504.0,1.5,60.0,88.0,55.20396741297958,0.43662762233333324,-0.23371216673287734,
28.800000,1556.0,1.6,60.0,88.0,55.24583322001507,0.44080666899999993,0.0,
28.900000,1556.0,1.6,60.0,88.0,55.24583322001507,0.44080666899999993,0.0,
